,Year,From country,Votes,Country,Own,English,Other,has_border
28632,2015,LT,0.0,ES,1.0,0.0,0.0,
28634,2015,LT,0.0,FR,1.0,0.0,0.0,
28635,2015,LT,0.0,GB,1.0,1.0,0.0,
28636,2015,LT,6.0,GE,0.0,1.0,0.0,
28637,2015,LT,0.0,GR,0.0,1.0,0.0,
28639,2015,LT,0.0,HU,0.0,1.0,0.0,
28641,2015,LT,0.0,IL,0.0,1.0,0.0,
28643,2015,LT,1.0,IT,1.0,0.0,0.0,
28645,2015,LT,12.0,LV,0.0,1.0,0.0,1.0
28648,2015,LT,0.0,ME,1.0,0.0,0.0,
28652,2015,LT,5.0,NO,0.0,1.0,0.0,
28653,2015,LT,0.0,PL,0.0,1.0,0.0,1.0
28655,2015,LT,0.0,RO,0.0,0.0,1.0,
28656,2015,LT,0.0,RS,0.0,0.0,1.0,
28657,2015,LT,0.0,RU,0.0,1.0,0.0,1.0
28658,2015,LT,10.0,SE,0.0,1.0,0.0,
28659,2015,LT,4.0,SI,0.0,1.0,0.0,
28666,2015,LV,0.0,AL,0.0,1.0,0.0,
28667,2015,LV,0.0,AM,0.0,1.0,0.0,
28668,2015,LV,0.0,AT,0.0,1.0,0.0,
28669,2015,LV,5.0,AU,1.0,1.0,0.0,
28670,2015,LV,0.0,AZ,0.0,1.0,0.0,
28672,2015,LV,4.0,BE,0.0,1.0,0.0,
28676,2015,LV,0.0,CY,1.0,1.0,0.0,
28678,2015,LV,0.0,DE,0.0,1.0,0.0,
28680,2015,LV,6.0,EE,1.0,1.0,0.0,1.0
28681,2015,LV,0.0,ES,1.0,0.0,0.0,
28683,2015,LV,0.0,FR,1.0,0.0,0.0,
28684,2015,LV,0.0,GB,1.0,1.0,0.0,
28685,2015,LV,0.0,GE,0.0,1.0,0.0,
28686,2015,LV,0.0,GR,0.0,1.0,0.0,
28688,2015,LV,0.0,HU,0.0,1.0,0.0,
28690,2015,LV,1.0,IL,0.0,1.0,0.0,
28692,2015,LV,8.0,IT,1.0,0.0,0.0,
28693,2015,LV,7.0,LT,0.0,1.0,0.0,1.0
28697,2015,LV,0.0,ME,1.0,0.0,0.0,
28701,2015,LV,2.0,NO,0.0,1.0,0.0,
28702,2015,LV,0.0,PL,0.0,1.0,0.0,
28704,2015,LV,0.0,RO,0.0,0.0,1.0,
28705,2015,LV,0.0,RS,0.0,0.0,1.0,
28706,2015,LV,10.0,RU,0.0,1.0,0.0,1.0
28707,2015,LV,12.0,SE,0.0,1.0,0.0,
28708,2015,LV,3.0,SI,0.0,1.0,0.0,
28715,2015,MD,0.0,AL,0.0,1.0,0.0,
28716,2015,MD,0.0,AM,0.0,1.0,0.0,
28717,2015,MD,0.0,AT,0.0,1.0,0.0,
28718,2015,MD,4.0,AU,1.0,1.0,0.0,
28719,2015,MD,3.0,AZ,0.0,1.0,0.0,
28721,2015,MD,6.0,BE,0.0,1.0,0.0,
28725,2015,MD,0.0,CY,1.0,1.0,0.0,
28727,2015,MD,0.0,DE,0.0,1.0,0.0,
28729,2015,MD,0.0,EE,1.0,1.0,0.0,
28730,2015,MD,1.0,ES,1.0,0.0,0.0,
28732,2015,MD,0.0,FR,1.0,0.0,0.0,
28733,2015,MD,0.0,GB,1.0,1.0,0.0,
28734,2015,MD,5.0,GE,0.0,1.0,0.0,
28735,2015,MD,0.0,GR,0.0,1.0,0.0,
28737,2015,MD,0.0,HU,0.0,1.0,0.0,
28739,2015,MD,0.0,IL,0.0,1.0,0.0,
28741,2015,MD,7.0,IT,1.0,0.0,0.0,
28742,2015,MD,0.0,LT,0.0,1.0,0.0,
28743,2015,MD,2.0,LV,0.0,1.0,0.0,
28746,2015,MD,0.0,ME,1.0,0.0,0.0,
28750,2015,MD,0.0,NO,0.0,1.0,0.0,
28751,2015,MD,0.0,PL,0.0,1.0,0.0,
28753,2015,MD,12.0,RO,0.0,0.0,1.0,1.0
28754,2015,MD,0.0,RS,0.0,0.0,1.0,
28755,2015,MD,10.0,RU,0.0,1.0,0.0,
28756,2015,MD,8.0,SE,0.0,1.0,0.0,
28757,2015,MD,0.0,SI,0.0,1.0,0.0,
28764,2015,ME,10.0,AL,0.0,1.0,0.0,1.0
28765,2015,ME,0.0,AM,0.0,1.0,0.0,
28766,2015,ME,0.0,AT,0.0,1.0,0.0,
28767,2015,ME,0.0,AU,1.0,1.0,0.0,
28768,2015,ME,8.0,AZ,0.0,1.0,0.0,
28770,2015,ME,0.0,BE,0.0,1.0,0.0,
28774,2015,ME,0.0,CY,1.0,1.0,0.0,
28776,2015,ME,0.0,DE,0.0,1.0,0.0,
28778,2015,ME,1.0,EE,1.0,1.0,0.0,
28779,2015,ME,2.0,ES,1.0,0.0,0.0,
28781,2015,ME,0.0,FR,1.0,0.0,0.0,
28782,2015,ME,0.0,GB,1.0,1.0,0.0,
28783,2015,ME,0.0,GE,0.0,1.0,0.0,
28784,2015,ME,0.0,GR,0.0,1.0,0.0,
28786,2015,ME,0.0,HU,0.0,1.0,0.0,
28788,2015,ME,3.0,IL,0.0,1.0,0.0,
28790,2015,ME,6.0,IT,1.0,0.0,0.0,
28791,2015,ME,0.0,LT,0.0,1.0,0.0,
28792,2015,ME,0.0,LV,0.0,1.0,0.0,
28799,2015,ME,0.0,NO,0.0,1.0,0.0,
28800,2015,ME,0.0,PL,0.0,1.0,0.0,
28802,2015,ME,0.0,RO,0.0,0.0,1.0,
28803,2015,ME,12.0,RS,0.0,0.0,1.0,1.0
28804,2015,ME,7.0,RU,0.0,1.0,0.0,
28805,2015,ME,5.0,SE,0.0,1.0,0.0,
28806,2015,ME,4.0,SI,0.0,1.0,0.0,
28813,2015,MK,12.0,AL,0.0,1.0,0.0,1.0
28814,2015,MK,3.0,AM,0.0,1.0,0.0,
28815,2015,MK,0.0,AT,0.0,1.0,0.0,
28816,2015,MK,0.0,AU,1.0,1.0,0.0,
28817,2015,MK,0.0,AZ,0.0,1.0,0.0,
28819,2015,MK,1.0,BE,0.0,1.0,0.0,
28823,2015,MK,0.0,CY,1.0,1.0,0.0,
28825,2015,MK,0.0,DE,0.0,1.0,0.0,
28827,2015,MK,2.0,EE,1.0,1.0,0.0,
28828,2015,MK,0.0,ES,1.0,0.0,0.0,
28830,2015,MK,0.0,FR,1.0,0.0,0.0,
28831,2015,MK,0.0,GB,1.0,1.0,0.0,
28832,2015,MK,0.0,GE,0.0,1.0,0.0,
28833,2015,MK,0.0,GR,0.0,1.0,0.0,1.0
28835,2015,MK,0.0,HU,0.0,1.0,0.0,
28837,2015,MK,0.0,IL,0.0,1.0,0.0,
28839,2015,MK,7.0,IT,1.0,0.0,0.0,
28840,2015,MK,0.0,LT,0.0,1.0,0.0,
28841,2015,MK,0.0,LV,0.0,1.0,0.0,
28844,2015,MK,4.0,ME,1.0,0.0,0.0,
28848,2015,MK,0.0,NO,0.0,1.0,0.0,
28849,2015,MK,0.0,PL,0.0,1.0,0.0,
28851,2015,MK,0.0,RO,0.0,0.0,1.0,
28852,2015,MK,10.0,RS,0.0,0.0,1.0,1.0
28853,2015,MK,6.0,RU,0.0,1.0,0.0,
28854,2015,MK,5.0,SE,0.0,1.0,0.0,
28855,2015,MK,8.0,SI,0.0,1.0,0.0,
28862,2015,MT,0.0,AL,0.0,1.0,0.0,
28863,2015,MT,0.0,AM,0.0,1.0,0.0,
28864,2015,MT,0.0,AT,0.0,1.0,0.0,
28865,2015,MT,6.0,AU,1.0,1.0,0.0,
28866,2015,MT,8.0,AZ,0.0,1.0,0.0,
28868,2015,MT,0.0,BE,0.0,1.0,0.0,
28872,2015,MT,0.0,CY,1.0,1.0,0.0,
28874,2015,MT,0.0,DE,0.0,1.0,0.0,
28876,2015,MT,3.0,EE,1.0,1.0,0.0,
28877,2015,MT,0.0,ES,1.0,0.0,0.0,
28879,2015,MT,0.0,FR,1.0,0.0,0.0,
28880,2015,MT,1.0,GB,1.0,1.0,0.0,
28881,2015,MT,0.0,GE,0.0,1.0,0.0,
28882,2015,MT,0.0,GR,0.0,1.0,0.0,
28884,2015,MT,0.0,HU,0.0,1.0,0.0,
28886,2015,MT,5.0,IL,0.0,1.0,0.0,
28888,2015,MT,12.0,IT,1.0,0.0,0.0,
28889,2015,MT,0.0,LT,0.0,1.0,0.0,
28890,2015,MT,4.0,LV,0.0,1.0,0.0,
28893,2015,MT,0.0,ME,1.0,0.0,0.0,
28897,2015,MT,2.0,NO,0.0,1.0,0.0,
28898,2015,MT,0.0,PL,0.0,1.0,0.0,
28900,2015,MT,0.0,RO,0.0,0.0,1.0,
28901,2015,MT,0.0,RS,0.0,0.0,1.0,
28902,2015,MT,7.0,RU,0.0,1.0,0.0,
28903,2015,MT,10.0,SE,0.0,1.0,0.0,
28904,2015,MT,0.0,SI,0.0,1.0,0.0,
28911,2015,NL,0.0,AL,0.0,1.0,0.0,
28912,2015,NL,0.0,AM,0.0,1.0,0.0,
28913,2015,NL,0.0,AT,0.0,1.0,0.0,
28914,2015,NL,8.0,AU,1.0,1.0,0.0,
28915,2015,NL,0.0,AZ,0.0,1.0,0.0,
28917,2015,NL,12.0,BE,0.0,1.0,0.0,1.0
28921,2015,NL,0.0,CY,1.0,1.0,0.0,
28923,2015,NL,0.0,DE,0.0,1.0,0.0,1.0
28925,2015,NL,4.0,EE,1.0,1.0,0.0,
28926,2015,NL,0.0,ES,1.0,0.0,0.0,
28928,2015,NL,0.0,FR,1.0,0.0,0.0,
28929,2015,NL,0.0,GB,1.0,1.0,0.0,
28930,2015,NL,0.0,GE,0.0,1.0,0.0,
28931,2015,NL,0.0,GR,0.0,1.0,0.0,
28933,2015,NL,0.0,HU,0.0,1.0,0.0,
28935,2015,NL,5.0,IL,0.0,1.0,0.0,
28937,2015,NL,7.0,IT,1.0,0.0,0.0,
28938,2015,NL,0.0,LT,0.0,1.0,0.0,
28939,2015,NL,2.0,LV,0.0,1.0,0.0,
28942,2015,NL,0.0,ME,1.0,0.0,0.0,
28946,2015,NL,3.0,NO,0.0,1.0,0.0,
28947,2015,NL,0.0,PL,0.0,1.0,0.0,
28949,2015,NL,0.0,RO,0.0,0.0,1.0,
28950,2015,NL,1.0,RS,0.0,0.0,1.0,
28951,2015,NL,6.0,RU,0.0,1.0,0.0,
28952,2015,NL,10.0,SE,0.0,1.0,0.0,
28953,2015,NL,0.0,SI,0.0,1.0,0.0,
28960,2015,NO,0.0,AL,0.0,1.0,0.0,
28961,2015,NO,0.0,AM,0.0,1.0,0.0,
28962,2015,NO,0.0,AT,0.0,1.0,0.0,
28963,2015,NO,10.0,AU,1.0,1.0,0.0,
28964,2015,NO,0.0,AZ,0.0,1.0,0.0,
28966,2015,NO,7.0,BE,0.0,1.0,0.0,
28970,2015,NO,0.0,CY,1.0,1.0,0.0,
28972,2015,NO,0.0,DE,0.0,1.0,0.0,
28974,2015,NO,3.0,EE,1.0,1.0,0.0,
28975,2015,NO,0.0,ES,1.0,0.0,0.0,
28977,2015,NO,0.0,FR,1.0,0.0,0.0,
28978,2015,NO,0.0,GB,1.0,1.0,0.0,
28979,2015,NO,0.0,GE,0.0,1.0,0.0,
28980,2015,NO,0.0,GR,0.0,1.0,0.0,
28982,2015,NO,0.0,HU,0.0,1.0,0.0,
28984,2015,NO,4.0,IL,0.0,1.0,0.0,
28986,2015,NO,5.0,IT,1.0,0.0,0.0,
28987,2015,NO,6.0,LT,0.0,1.0,0.0,
28988,2015,NO,8.0,LV,0.0,1.0,0.0,
28991,2015,NO,0.0,ME,1.0,0.0,0.0,
28996,2015,NO,0.0,PL,0.0,1.0,0.0,
28998,2015,NO,0.0,RO,0.0,0.0,1.0,
28999,2015,NO,0.0,RS,0.0,0.0,1.0,
29000,2015,NO,2.0,RU,0.0,1.0,0.0,1.0
29001,2015,NO,12.0,SE,0.0,1.0,0.0,1.0
29002,2015,NO,1.0,SI,0.0,1.0,0.0,
29009,2015,PL,0.0,AL,0.0,1.0,0.0,
29010,2015,PL,0.0,AM,0.0,1.0,0.0,
29011,2015,PL,0.0,AT,0.0,1.0,0.0,
29012,2015,PL,8.0,AU,1.0,1.0,0.0,
29013,2015,PL,0.0,AZ,0.0,1.0,0.0,
29015,2015,PL,5.0,BE,0.0,1.0,0.0,
29019,2015,PL,0.0,CY,1.0,1.0,0.0,
29021,2015,PL,0.0,DE,0.0,1.0,0.0,1.0
29023,2015,PL,2.0,EE,1.0,1.0,0.0,
29024,2015,PL,0.0,ES,1.0,0.0,0.0,
29026,2015,PL,0.0,FR,1.0,0.0,0.0,
29027,2015,PL,0.0,GB,1.0,1.0,0.0,
29028,2015,PL,0.0,GE,0.0,1.0,0.0,
29029,2015,PL,0.0,GR,0.0,1.0,0.0,
29031,2015,PL,0.0,HU,0.0,1.0,0.0,
29033,2015,PL,4.0,IL,0.0,1.0,0.0,
29035,2015,PL,7.0,IT,1.0,0.0,0.0,
29036,2015,PL,0.0,LT,0.0,1.0,0.0,1.0
29037,2015,PL,10.0,LV,0.0,1.0,0.0,
29040,2015,PL,0.0,ME,1.0,0.0,0.0,
29044,2015,PL,3.0,NO,0.0,1.0,0.0,
29047,2015,PL,0.0,RO,0.0,0.0,1.0,
29048,2015,PL,0.0,RS,0.0,0.0,1.0,
29049,2015,PL,6.0,RU,0.0,1.0,0.0,1.0
29050,2015,PL,12.0,SE,0.0,1.0,0.0,
29051,2015,PL,1.0,SI,0.0,1.0,0.0,
29058,2015,PT,0.0,AL,0.0,1.0,0.0,
29059,2015,PT,0.0,AM,0.0,1.0,0.0,
29060,2015,PT,0.0,AT,0.0,1.0,0.0,
29061,2015,PT,0.0,AU,1.0,1.0,0.0,
29062,2015,PT,0.0,AZ,0.0,1.0,0.0,
29064,2015,PT,5.0,BE,0.0,1.0,0.0,
29068,2015,PT,0.0,CY,1.0,1.0,0.0,
29070,2015,PT,0.0,DE,0.0,1.0,0.0,
29072,2015,PT,1.0,EE,1.0,1.0,0.0,
29073,2015,PT,3.0,ES,1.0,0.0,0.0,1.0
29075,2015,PT,0.0,FR,1.0,0.0,0.0,
29076,2015,PT,0.0,GB,1.0,1.0,0.0,
29077,2015,PT,0.0,GE,0.0,1.0,0.0,
29078,2015,PT,0.0,GR,0.0,1.0,0.0,
29080,2015,PT,0.0,HU,0.0,1.0,0.0,
29082,2015,PT,7.0,IL,0.0,1.0,0.0,
29084,2015,PT,12.0,IT,1.0,0.0,0.0,
29085,2015,PT,0.0,LT,0.0,1.0,0.0,
29086,2015,PT,2.0,LV,0.0,1.0,0.0,
29089,2015,PT,0.0,ME,1.0,0.0,0.0,
29093,2015,PT,6.0,NO,0.0,1.0,0.0,
29094,2015,PT,0.0,PL,0.0,1.0,0.0,
29096,2015,PT,4.0,RO,0.0,0.0,1.0,
29097,2015,PT,0.0,RS,0.0,0.0,1.0,
29098,2015,PT,10.0,RU,0.0,1.0,0.0,
29099,2015,PT,8.0,SE,0.0,1.0,0.0,
29100,2015,PT,0.0,SI,0.0,1.0,0.0,
29107,2015,RO,0.0,AL,0.0,1.0,0.0,
29108,2015,RO,0.0,AM,0.0,1.0,0.0,
29109,2015,RO,0.0,AT,0.0,1.0,0.0,
29110,2015,RO,2.0,AU,1.0,1.0,0.0,
29111,2015,RO,3.0,AZ,0.0,1.0,0.0,
29113,2015,RO,7.0,BE,0.0,1.0,0.0,
29117,2015,RO,0.0,CY,1.0,1.0,0.0,
29119,2015,RO,0.0,DE,0.0,1.0,0.0,
29121,2015,RO,0.0,EE,1.0,1.0,0.0,
29122,2015,RO,0.0,ES,1.0,0.0,0.0,
29124,2015,RO,0.0,FR,1.0,0.0,0.0,
29125,2015,RO,0.0,GB,1.0,1.0,0.0,
29126,2015,RO,0.0,GE,0.0,1.0,0.0,
29127,2015,RO,0.0,GR,0.0,1.0,0.0,
29129,2015,RO,4.0,HU,0.0,1.0,0.0,1.0
29131,2015,RO,1.0,IL,0.0,1.0,0.0,
29133,2015,RO,12.0,IT,1.0,0.0,0.0,
29134,2015,RO,0.0,LT,0.0,1.0,0.0,
29135,2015,RO,5.0,LV,0.0,1.0,0.0,
29138,2015,RO,0.0,ME,1.0,0.0,0.0,
29142,2015,RO,6.0,NO,0.0,1.0,0.0,
29143,2015,RO,0.0,PL,0.0,1.0,0.0,
29146,2015,RO,0.0,RS,0.0,0.0,1.0,1.0
29147,2015,RO,10.0,RU,0.0,1.0,0.0,
29148,2015,RO,8.0,SE,0.0,1.0,0.0,
29149,2015,RO,0.0,SI,0.0,1.0,0.0,
29156,2015,RS,0.0,AL,0.0,1.0,0.0,1.0
29157,2015,RS,0.0,AM,0.0,1.0,0.0,
29158,2015,RS,0.0,AT,0.0,1.0,0.0,
29159,2015,RS,3.0,AU,1.0,1.0,0.0,
29160,2015,RS,0.0,AZ,0.0,1.0,0.0,
29162,2015,RS,4.0,BE,0.0,1.0,0.0,
29166,2015,RS,0.0,CY,1.0,1.0,0.0,
29168,2015,RS,0.0,DE,0.0,1.0,0.0,
29170,2015,RS,2.0,EE,1.0,1.0,0.0,
29171,2015,RS,0.0,ES,1.0,0.0,0.0,
29173,2015,RS,0.0,FR,1.0,0.0,0.0,
29174,2015,RS,0.0,GB,1.0,1.0,0.0,
29175,2015,RS,0.0,GE,0.0,1.0,0.0,
29176,2015,RS,0.0,GR,0.0,1.0,0.0,
29178,2015,RS,0.0,HU,0.0,1.0,0.0,1.0
29180,2015,RS,6.0,IL,0.0,1.0,0.0,
29182,2015,RS,7.0,IT,1.0,0.0,0.0,
29183,2015,RS,0.0,LT,0.0,1.0,0.0,
29184,2015,RS,1.0,LV,0.0,1.0,0.0,
29187,2015,RS,12.0,ME,1.0,0.0,0.0,1.0
29191,2015,RS,0.0,NO,0.0,1.0,0.0,
29192,2015,RS,0.0,PL,0.0,1.0,0.0,
29194,2015,RS,0.0,RO,0.0,0.0,1.0,1.0
29196,2015,RS,10.0,RU,0.0,1.0,0.0,
29197,2015,RS,8.0,SE,0.0,1.0,0.0,
29198,2015,RS,5.0,SI,0.0,1.0,0.0,
29205,2015,RU,0.0,AL,0.0,1.0,0.0,
29206,2015,RU,6.0,AM,0.0,1.0,0.0,
29207,2015,RU,0.0,AT,0.0,1.0,0.0,
29208,2015,RU,4.0,AU,1.0,1.0,0.0,
29209,2015,RU,3.0,AZ,0.0,1.0,0.0,1.0
29211,2015,RU,10.0,BE,0.0,1.0,0.0,
29215,2015,RU,0.0,CY,1.0,1.0,0.0,
29217,2015,RU,0.0,DE,0.0,1.0,0.0,
29219,2015,RU,7.0,EE,1.0,1.0,0.0,1.0
29220,2015,RU,1.0,ES,1.0,0.0,0.0,
29222,2015,RU,0.0,FR,1.0,0.0,0.0,
29223,2015,RU,0.0,GB,1.0,1.0,0.0,
29224,2015,RU,5.0,GE,0.0,1.0,0.0,1.0
29225,2015,RU,0.0,GR,0.0,1.0,0.0,
29227,2015,RU,0.0,HU,0.0,1.0,0.0,
29229,2015,RU,0.0,IL,0.0,1.0,0.0,
29231,2015,RU,12.0,IT,1.0,0.0,0.0,
29232,2015,RU,0.0,LT,0.0,1.0,0.0,1.0
29233,2015,RU,2.0,LV,0.0,1.0,0.0,1.0
29236,2015,RU,0.0,ME,1.0,0.0,0.0,
29240,2015,RU,0.0,NO,0.0,1.0,0.0,1.0
29241,2015,RU,0.0,PL,0.0,1.0,0.0,1.0
29243,2015,RU,0.0,RO,0.0,0.0,1.0,
29244,2015,RU,0.0,RS,0.0,0.0,1.0,
29246,2015,RU,8.0,SE,0.0,1.0,0.0,
29247,2015,RU,0.0,SI,0.0,1.0,0.0,
29254,2015,SE,0.0,AL,0.0,1.0,0.0,
29255,2015,SE,0.0,AM,0.0,1.0,0.0,
29256,2015,SE,0.0,AT,0.0,1.0,0.0,
29257,2015,SE,12.0,AU,1.0,1.0,0.0,
29258,2015,SE,0.0,AZ,0.0,1.0,0.0,
29260,2015,SE,10.0,BE,0.0,1.0,0.0,
29264,2015,SE,0.0,CY,1.0,1.0,0.0,
29266,2015,SE,0.0,DE,0.0,1.0,0.0,
29268,2015,SE,3.0,EE,1.0,1.0,0.0,
29269,2015,SE,0.0,ES,1.0,0.0,0.0,
29271,2015,SE,0.0,FR,1.0,0.0,0.0,
29272,2015,SE,0.0,GB,1.0,1.0,0.0,
29273,2015,SE,0.0,GE,0.0,1.0,0.0,
29274,2015,SE,0.0,GR,0.0,1.0,0.0,
29276,2015,SE,0.0,HU,0.0,1.0,0.0,
29278,2015,SE,4.0,IL,0.0,1.0,0.0,
29280,2015,SE,8.0,IT,1.0,0.0,0.0,
29281,2015,SE,0.0,LT,0.0,1.0,0.0,
29282,2015,SE,5.0,LV,0.0,1.0,0.0,
29285,2015,SE,2.0,ME,1.0,0.0,0.0,
29289,2015,SE,7.0,NO,0.0,1.0,0.0,1.0
29290,2015,SE,0.0,PL,0.0,1.0,0.0,
29292,2015,SE,0.0,RO,0.0,0.0,1.0,
29293,2015,SE,0.0,RS,0.0,0.0,1.0,
29294,2015,SE,6.0,RU,0.0,1.0,0.0,
29296,2015,SE,1.0,SI,0.0,1.0,0.0,
29303,2015,SI,0.0,AL,0.0,1.0,0.0,
29304,2015,SI,0.0,AM,0.0,1.0,0.0,
29305,2015,SI,0.0,AT,0.0,1.0,0.0,1.0
29306,2015,SI,2.0,AU,1.0,1.0,0.0,
29307,2015,SI,0.0,AZ,0.0,1.0,0.0,
29309,2015,SI,3.0,BE,0.0,1.0,0.0,
29313,2015,SI,1.0,CY,1.0,1.0,0.0,
29315,2015,SI,0.0,DE,0.0,1.0,0.0,
29317,2015,SI,0.0,EE,1.0,1.0,0.0,
29318,2015,SI,0.0,ES,1.0,0.0,0.0,
29320,2015,SI,0.0,FR,1.0,0.0,0.0,
29321,2015,SI,0.0,GB,1.0,1.0,0.0,
29322,2015,SI,0.0,GE,0.0,1.0,0.0,
29323,2015,SI,0.0,GR,0.0,1.0,0.0,
29325,2015,SI,0.0,HU,0.0,1.0,0.0,1.0
29327,2015,SI,0.0,IL,0.0,1.0,0.0,
29329,2015,SI,8.0,IT,1.0,0.0,0.0,1.0
29330,2015,SI,0.0,LT,0.0,1.0,0.0,
29331,2015,SI,7.0,LV,0.0,1.0,0.0,
29334,2015,SI,10.0,ME,1.0,0.0,0.0,
29338,2015,SI,4.0,NO,0.0,1.0,0.0,
29339,2015,SI,0.0,PL,0.0,1.0,0.0,
29341,2015,SI,0.0,RO,0.0,0.0,1.0,
29342,2015,SI,6.0,RS,0.0,0.0,1.0,
29343,2015,SI,5.0,RU,0.0,1.0,0.0,
29344,2015,SI,12.0,SE,0.0,1.0,0.0,
29352,2015,SM,0.0,AL,0.0,1.0,0.0,
29353,2015,SM,0.0,AM,0.0,1.0,0.0,
29354,2015,SM,0.0,AT,0.0,1.0,0.0,
29355,2015,SM,8.0,AU,1.0,1.0,0.0,
29356,2015,SM,0.0,AZ,0.0,1.0,0.0,
29358,2015,SM,5.0,BE,0.0,1.0,0.0,
29362,2015,SM,0.0,CY,1.0,1.0,0.0,
29364,2015,SM,0.0,DE,0.0,1.0,0.0,
29366,2015,SM,0.0,EE,1.0,1.0,0.0,
29367,2015,SM,0.0,ES,1.0,0.0,0.0,
29369,2015,SM,1.0,FR,1.0,0.0,0.0,
29370,2015,SM,3.0,GB,1.0,1.0,0.0,
29371,2015,SM,0.0,GE,0.0,1.0,0.0,
29372,2015,SM,0.0,GR,0.0,1.0,0.0,
29374,2015,SM,4.0,HU,0.0,1.0,0.0,
29376,2015,SM,2.0,IL,0.0,1.0,0.0,
29378,2015,SM,10.0,IT,1.0,0.0,0.0,1.0
29379,2015,SM,0.0,LT,0.0,1.0,0.0,
29380,2015,SM,12.0,LV,0.0,1.0,0.0,
29383,2015,SM,0.0,ME,1.0,0.0,0.0,
29387,2015,SM,6.0,NO,0.0,1.0,0.0,
29388,2015,SM,0.0,PL,0.0,1.0,0.0,
29390,2015,SM,0.0,RO,0.0,0.0,1.0,
29391,2015,SM,0.0,RS,0.0,0.0,1.0,
29392,2015,SM,0.0,RU,0.0,1.0,0.0,
29393,2015,SM,7.0,SE,0.0,1.0,0.0,
29394,2015,SM,0.0,SI,0.0,1.0,0.0,
29402,2016,AL,0.0,AM,0.0,1.0,0.0,
29403,2016,AL,0.0,AT,0.0,0.0,1.0,
29404,2016,AL,12.0,AU,1.0,1.0,0.0,
29405,2016,AL,0.0,AZ,0.0,1.0,0.0,
29407,2016,AL,0.0,BE,0.0,1.0,0.0,
29408,2016,AL,7.0,BG,0.0,0.0,1.0,
29411,2016,AL,0.0,CY,0.0,0.0,1.0,
29412,2016,AL,0.0,CZ,0.0,1.0,0.0,
29413,2016,AL,0.0,DE,0.0,1.0,0.0,
29416,2016,AL,5.0,ES,0.0,1.0,0.0,
29418,2016,AL,6.0,FR,0.0,0.0,1.0,
29419,2016,AL,3.0,GB,1.0,1.0,0.0,
29420,2016,AL,0.0,GE,0.0,1.0,0.0,
29422,2016,AL,0.0,HR,0.0,1.0,0.0,
29423,2016,AL,0.0,HU,0.0,1.0,0.0,
29425,2016,AL,0.0,IL,0.0,1.0,0.0,
29427,2016,AL,10.0,IT,0.0,0.0,1.0,
29428,2016,AL,1.0,LT,0.0,1.0,0.0,
29429,2016,AL,0.0,LV,0.0,1.0,0.0,
29434,2016,AL,0.0,MT,1.0,1.0,0.0,
29435,2016,AL,0.0,NL,0.0,1.0,0.0,
29437,2016,AL,3.0,PL,0.0,1.0,0.0,
29440,2016,AL,0.0,RS,0.0,1.0,0.0,1.0
29441,2016,AL,8.0,RU,0.0,1.0,0.0,
29442,2016,AL,0.0,SE,0.0,1.0,0.0,
29447,2016,AL,5.0,UA,0.0,0.0,1.0,
29452,2016,AM,2.0,AT,0.0,0.0,1.0,
29453,2016,AM,3.0,AU,1.0,1.0,0.0,
29454,2016,AM,0.0,AZ,0.0,1.0,0.0,1.0
29456,2016,AM,2.0,BE,0.0,1.0,0.0,
29457,2016,AM,4.0,BG,0.0,0.0,1.0,
29460,2016,AM,6.0,CY,0.0,0.0,1.0,
29461,2016,AM,0.0,CZ,0.0,1.0,0.0,
29462,2016,AM,0.0,DE,0.0,1.0,0.0,
29465,2016,AM,0.0,ES,0.0,1.0,0.0,
29467,2016,AM,12.0,FR,0.0,0.0,1.0,
29468,2016,AM,0.0,GB,1.0,1.0,0.0,
29469,2016,AM,10.0,GE,0.0,1.0,0.0,1.0
29471,2016,AM,0.0,HR,0.0,1.0,0.0,
29472,2016,AM,0.0,HU,0.0,1.0,0.0,
29474,2016,AM,0.0,IL,0.0,1.0,0.0,
29476,2016,AM,0.0,IT,0.0,0.0,1.0,
29477,2016,AM,0.0,LT,0.0,1.0,0.0,
29478,2016,AM,0.0,LV,0.0,1.0,0.0,
29483,2016,AM,7.0,MT,1.0,1.0,0.0,
29484,2016,AM,0.0,NL,0.0,1.0,0.0,
29486,2016,AM,0.0,PL,0.0,1.0,0.0,
29489,2016,AM,0.0,RS,0.0,1.0,0.0,
29490,2016,AM,8.0,RU,0.0,1.0,0.0,
29491,2016,AM,0.0,SE,0.0,1.0,0.0,
29496,2016,AM,5.0,UA,0.0,0.0,1.0,
29500,2016,AT,0.0,AM,0.0,1.0,0.0,
29502,2016,AT,12.0,AU,1.0,1.0,0.0,
29503,2016,AT,0.0,AZ,0.0,1.0,0.0,
29505,2016,AT,1.0,BE,0.0,1.0,0.0,
29506,2016,AT,1.0,BG,0.0,0.0,1.0,
29509,2016,AT,0.0,CY,0.0,0.0,1.0,
29510,2016,AT,0.0,CZ,0.0,1.0,0.0,1.0
29511,2016,AT,0.0,DE,0.0,1.0,0.0,1.0
29514,2016,AT,0.0,ES,0.0,1.0,0.0,
29516,2016,AT,4.0,FR,0.0,0.0,1.0,
29517,2016,AT,0.0,GB,1.0,1.0,0.0,
29518,2016,AT,0.0,GE,0.0,1.0,0.0,
