country,code,year,emigrated_from_code,count,code3
Slovakia,SK,1995,SI,95,SVK
Slovakia,SK,1995,SM,0,SVK
Slovakia,SK,1995,TR,92,SVK
Slovakia,SK,1995,UA,4039,SVK
Slovakia,SK,2000,AD,0,SVK
Slovakia,SK,2000,AL,60,SVK
Slovakia,SK,2000,AM,94,SVK
Slovakia,SK,2000,AT,2070,SVK
Slovakia,SK,2000,AU,176,SVK
Slovakia,SK,2000,AZ,23,SVK
Slovakia,SK,2000,BA,257,SVK
Slovakia,SK,2000,BE,529,SVK
Slovakia,SK,2000,BG,1437,SVK
Slovakia,SK,2000,BY,140,SVK
Slovakia,SK,2000,CH,407,SVK
Slovakia,SK,2000,CY,69,SVK
Slovakia,SK,2000,CZ,58709,SVK
Slovakia,SK,2000,DE,3067,SVK
Slovakia,SK,2000,DK,158,SVK
Slovakia,SK,2000,EE,33,SVK
Slovakia,SK,2000,ES,537,SVK
Slovakia,SK,2000,FI,98,SVK
Slovakia,SK,2000,FR,1952,SVK
Slovakia,SK,2000,GB,3211,SVK
Slovakia,SK,2000,GE,51,SVK
Slovakia,SK,2000,GR,262,SVK
Slovakia,SK,2000,HR,527,SVK
Slovakia,SK,2000,HU,11565,SVK
Slovakia,SK,2000,IE,530,SVK
Slovakia,SK,2000,IL,118,SVK
Slovakia,SK,2000,IS,30,SVK
Slovakia,SK,2000,IT,1764,SVK
Slovakia,SK,2000,LT,87,SVK
Slovakia,SK,2000,LV,88,SVK
Slovakia,SK,2000,MC,0,SVK
Slovakia,SK,2000,MD,73,SVK
Slovakia,SK,2000,ME,24,SVK
Slovakia,SK,2000,MK,473,SVK
Slovakia,SK,2000,MT,14,SVK
Slovakia,SK,2000,NL,360,SVK
Slovakia,SK,2000,NO,447,SVK
Slovakia,SK,2000,Other,6730,SVK
Slovakia,SK,2000,PL,4425,SVK
Slovakia,SK,2000,PT,104,SVK
Slovakia,SK,2000,RO,5353,SVK
Slovakia,SK,2000,RS,1230,SVK
Slovakia,SK,2000,RU,1819,SVK
Slovakia,SK,2000,SE,167,SVK
Slovakia,SK,2000,SI,203,SVK
Slovakia,SK,2000,SM,0,SVK
Slovakia,SK,2000,TR,201,SVK
Slovakia,SK,2000,UA,6561,SVK
Slovakia,SK,2005,AD,0,SVK
Slovakia,SK,2005,AL,68,SVK
Slovakia,SK,2005,AM,306,SVK
Slovakia,SK,2005,AT,2322,SVK
Slovakia,SK,2005,AU,198,SVK
Slovakia,SK,2005,AZ,26,SVK
Slovakia,SK,2005,BA,289,SVK
Slovakia,SK,2005,BE,594,SVK
Slovakia,SK,2005,BG,1612,SVK
Slovakia,SK,2005,BY,158,SVK
Slovakia,SK,2005,CH,457,SVK
Slovakia,SK,2005,CY,78,SVK
Slovakia,SK,2005,CZ,65367,SVK
Slovakia,SK,2005,DE,3439,SVK
Slovakia,SK,2005,DK,178,SVK
Slovakia,SK,2005,EE,38,SVK
Slovakia,SK,2005,ES,603,SVK
Slovakia,SK,2005,FI,111,SVK
Slovakia,SK,2005,FR,2189,SVK
Slovakia,SK,2005,GB,3601,SVK
Slovakia,SK,2005,GE,120,SVK
Slovakia,SK,2005,GR,294,SVK
Slovakia,SK,2005,HR,592,SVK
Slovakia,SK,2005,HU,12768,SVK
Slovakia,SK,2005,IE,595,SVK
Slovakia,SK,2005,IL,133,SVK
Slovakia,SK,2005,IS,34,SVK
Slovakia,SK,2005,IT,1978,SVK
Slovakia,SK,2005,LT,98,SVK
Slovakia,SK,2005,LV,99,SVK
Slovakia,SK,2005,MC,0,SVK
Slovakia,SK,2005,MD,82,SVK
Slovakia,SK,2005,ME,28,SVK
Slovakia,SK,2005,MK,531,SVK
Slovakia,SK,2005,MT,16,SVK
Slovakia,SK,2005,NL,404,SVK
Slovakia,SK,2005,NO,502,SVK
Slovakia,SK,2005,Other,8118,SVK
Slovakia,SK,2005,PL,4962,SVK
Slovakia,SK,2005,PT,117,SVK
Slovakia,SK,2005,RO,6003,SVK
Slovakia,SK,2005,RS,1380,SVK
Slovakia,SK,2005,RU,2040,SVK
Slovakia,SK,2005,SE,188,SVK
Slovakia,SK,2005,SI,228,SVK
Slovakia,SK,2005,SM,0,SVK
Slovakia,SK,2005,TR,226,SVK
Slovakia,SK,2005,UA,7325,SVK
Slovakia,SK,2010,AD,0,SVK
Slovakia,SK,2010,AL,76,SVK
Slovakia,SK,2010,AM,118,SVK
Slovakia,SK,2010,AT,2604,SVK
Slovakia,SK,2010,AU,222,SVK
Slovakia,SK,2010,AZ,29,SVK
Slovakia,SK,2010,BA,324,SVK
Slovakia,SK,2010,BE,666,SVK
Slovakia,SK,2010,BG,1808,SVK
Slovakia,SK,2010,BY,177,SVK
Slovakia,SK,2010,CH,512,SVK
Slovakia,SK,2010,CY,87,SVK
Slovakia,SK,2010,CZ,73744,SVK
Slovakia,SK,2010,DE,3856,SVK
Slovakia,SK,2010,DK,199,SVK
Slovakia,SK,2010,EE,42,SVK
Slovakia,SK,2010,ES,676,SVK
Slovakia,SK,2010,FI,124,SVK
Slovakia,SK,2010,FR,2454,SVK
Slovakia,SK,2010,GB,4037,SVK
Slovakia,SK,2010,GE,65,SVK
Slovakia,SK,2010,GR,330,SVK
Slovakia,SK,2010,HR,664,SVK
Slovakia,SK,2010,HU,14561,SVK
Slovakia,SK,2010,IE,667,SVK
Slovakia,SK,2010,IL,149,SVK
Slovakia,SK,2010,IS,38,SVK
Slovakia,SK,2010,IT,2217,SVK
Slovakia,SK,2010,LT,110,SVK
Slovakia,SK,2010,LV,111,SVK
Slovakia,SK,2010,MC,0,SVK
Slovakia,SK,2010,MD,92,SVK
Slovakia,SK,2010,ME,31,SVK
Slovakia,SK,2010,MK,595,SVK
Slovakia,SK,2010,MT,18,SVK
Slovakia,SK,2010,NL,453,SVK
Slovakia,SK,2010,NO,563,SVK
Slovakia,SK,2010,Other,8164,SVK
Slovakia,SK,2010,PL,5564,SVK
Slovakia,SK,2010,PT,131,SVK
Slovakia,SK,2010,RO,6731,SVK
Slovakia,SK,2010,RS,1547,SVK
Slovakia,SK,2010,RU,2287,SVK
Slovakia,SK,2010,SE,211,SVK
Slovakia,SK,2010,SI,255,SVK
Slovakia,SK,2010,SM,0,SVK
Slovakia,SK,2010,TR,253,SVK
Slovakia,SK,2010,UA,8258,SVK
Slovakia,SK,2015,AD,1,SVK
Slovakia,SK,2015,AL,99,SVK
Slovakia,SK,2015,AM,148,SVK
Slovakia,SK,2015,AT,3361,SVK
Slovakia,SK,2015,AU,288,SVK
Slovakia,SK,2015,AZ,37,SVK
Slovakia,SK,2015,BA,394,SVK
Slovakia,SK,2015,BE,828,SVK
Slovakia,SK,2015,BG,2193,SVK
Slovakia,SK,2015,BY,223,SVK
Slovakia,SK,2015,CH,677,SVK
Slovakia,SK,2015,CY,120,SVK
Slovakia,SK,2015,CZ,87989,SVK
Slovakia,SK,2015,DE,4817,SVK
Slovakia,SK,2015,DK,260,SVK
Slovakia,SK,2015,EE,55,SVK
Slovakia,SK,2015,ES,885,SVK
Slovakia,SK,2015,FI,154,SVK
Slovakia,SK,2015,FR,2938,SVK
Slovakia,SK,2015,GB,5501,SVK
Slovakia,SK,2015,GE,78,SVK
Slovakia,SK,2015,GR,431,SVK
Slovakia,SK,2015,HR,850,SVK
Slovakia,SK,2015,HU,17058,SVK
Slovakia,SK,2015,IE,914,SVK
Slovakia,SK,2015,IL,192,SVK
Slovakia,SK,2015,IS,63,SVK
Slovakia,SK,2015,IT,2841,SVK
Slovakia,SK,2015,LT,142,SVK
Slovakia,SK,2015,LV,144,SVK
Slovakia,SK,2015,MC,5,SVK
Slovakia,SK,2015,MD,125,SVK
Slovakia,SK,2015,ME,39,SVK
Slovakia,SK,2015,MK,760,SVK
Slovakia,SK,2015,MT,27,SVK
Slovakia,SK,2015,NL,585,SVK
Slovakia,SK,2015,NO,750,SVK
Slovakia,SK,2015,Other,10838,SVK
Slovakia,SK,2015,PL,6721,SVK
Slovakia,SK,2015,PT,172,SVK
Slovakia,SK,2015,RO,8299,SVK
Slovakia,SK,2015,RS,1917,SVK
Slovakia,SK,2015,RU,2780,SVK
Slovakia,SK,2015,SE,270,SVK
Slovakia,SK,2015,SI,311,SVK
Slovakia,SK,2015,SM,1,SVK
Slovakia,SK,2015,TR,322,SVK
Slovakia,SK,2015,UA,10092,SVK
Slovakia,SK,2020,AD,0,SVK
Slovakia,SK,2020,AL,133,SVK
Slovakia,SK,2020,AM,169,SVK
Slovakia,SK,2020,AT,4722,SVK
Slovakia,SK,2020,AU,419,SVK
Slovakia,SK,2020,AZ,56,SVK
Slovakia,SK,2020,BA,463,SVK
Slovakia,SK,2020,BE,1029,SVK
Slovakia,SK,2020,BG,2596,SVK
Slovakia,SK,2020,BY,262,SVK
Slovakia,SK,2020,CH,1045,SVK
Slovakia,SK,2020,CY,171,SVK
Slovakia,SK,2020,CZ,89560,SVK
Slovakia,SK,2020,DE,6202,SVK
Slovakia,SK,2020,DK,326,SVK
Slovakia,SK,2020,EE,69,SVK
Slovakia,SK,2020,ES,1304,SVK
Slovakia,SK,2020,FI,208,SVK
Slovakia,SK,2020,FR,3043,SVK
Slovakia,SK,2020,GB,9187,SVK
Slovakia,SK,2020,GE,93,SVK
Slovakia,SK,2020,GR,649,SVK
Slovakia,SK,2020,HR,1242,SVK
Slovakia,SK,2020,HU,16291,SVK
Slovakia,SK,2020,IE,1494,SVK
Slovakia,SK,2020,IL,242,SVK
Slovakia,SK,2020,IS,97,SVK
Slovakia,SK,2020,IT,3918,SVK
Slovakia,SK,2020,LT,199,SVK
Slovakia,SK,2020,LV,199,SVK
Slovakia,SK,2020,MC,5,SVK
Slovakia,SK,2020,MD,183,SVK
Slovakia,SK,2020,ME,41,SVK
Slovakia,SK,2020,MK,883,SVK
Slovakia,SK,2020,MT,45,SVK
Slovakia,SK,2020,NL,780,SVK
Slovakia,SK,2020,NO,1097,SVK
Slovakia,SK,2020,Other,13163,SVK
Slovakia,SK,2020,PL,7367,SVK
Slovakia,SK,2020,PT,283,SVK
Slovakia,SK,2020,RO,9763,SVK
Slovakia,SK,2020,RS,2463,SVK
Slovakia,SK,2020,RU,3098,SVK
Slovakia,SK,2020,SE,342,SVK
Slovakia,SK,2020,SI,380,SVK
Slovakia,SK,2020,SM,0,SVK
Slovakia,SK,2020,TR,405,SVK
Slovakia,SK,2020,UA,11582,SVK
Slovenia,SI,1990,AL,15,SVN
Slovenia,SI,1990,AM,0,SVN
Slovenia,SI,1990,AT,4461,SVN
Slovenia,SI,1990,AU,226,SVN
Slovenia,SI,1990,AZ,0,SVN
Slovenia,SI,1990,BA,68549,SVN
Slovenia,SI,1990,BE,250,SVN
Slovenia,SI,1990,BG,65,SVN
Slovenia,SI,1990,BY,16,SVN
Slovenia,SI,1990,CH,798,SVN
Slovenia,SI,1990,CY,0,SVN
Slovenia,SI,1990,CZ,396,SVN
Slovenia,SI,1990,DE,8402,SVN
Slovenia,SI,1990,DK,14,SVN
Slovenia,SI,1990,EE,0,SVN
Slovenia,SI,1990,ES,128,SVN
Slovenia,SI,1990,FI,2,SVN
Slovenia,SI,1990,FR,1408,SVN
Slovenia,SI,1990,GB,75,SVN
Slovenia,SI,1990,GE,0,SVN
Slovenia,SI,1990,GR,45,SVN
Slovenia,SI,1990,HR,48018,SVN
Slovenia,SI,1990,HU,385,SVN
Slovenia,SI,1990,IE,2,SVN
Slovenia,SI,1990,IL,3,SVN
Slovenia,SI,1990,IS,0,SVN
Slovenia,SI,1990,IT,4654,SVN
Slovenia,SI,1990,LT,2,SVN
Slovenia,SI,1990,LV,3,SVN
Slovenia,SI,1990,MD,17,SVN
Slovenia,SI,1990,ME,2646,SVN
Slovenia,SI,1990,MK,6720,SVN
Slovenia,SI,1990,MT,0,SVN
Slovenia,SI,1990,NL,261,SVN
Slovenia,SI,1990,NO,0,SVN
Slovenia,SI,1990,Other,1357,SVN
Slovenia,SI,1990,PL,62,SVN
Slovenia,SI,1990,PT,3,SVN
Slovenia,SI,1990,RO,63,SVN
Slovenia,SI,1990,RS,24825,SVN
Slovenia,SI,1990,RU,171,SVN
Slovenia,SI,1990,SE,248,SVN
Slovenia,SI,1990,SK,35,SVN
Slovenia,SI,1990,SM,0,SVN
Slovenia,SI,1990,TR,5,SVN
Slovenia,SI,1990,UA,89,SVN
Slovenia,SI,1995,AL,51,SVN
Slovenia,SI,1995,AM,0,SVN
Slovenia,SI,1995,AT,3564,SVN
Slovenia,SI,1995,AU,220,SVN
Slovenia,SI,1995,AZ,0,SVN
Slovenia,SI,1995,BA,68327,SVN
Slovenia,SI,1995,BE,239,SVN
Slovenia,SI,1995,BG,75,SVN
Slovenia,SI,1995,BY,34,SVN
Slovenia,SI,1995,CH,744,SVN
Slovenia,SI,1995,CY,0,SVN
Slovenia,SI,1995,CZ,349,SVN
Slovenia,SI,1995,DE,6970,SVN
Slovenia,SI,1995,DK,19,SVN
Slovenia,SI,1995,EE,0,SVN
Slovenia,SI,1995,ES,278,SVN
Slovenia,SI,1995,FI,4,SVN
Slovenia,SI,1995,FR,1262,SVN
Slovenia,SI,1995,GB,106,SVN
Slovenia,SI,1995,GE,0,SVN
Slovenia,SI,1995,GR,54,SVN
Slovenia,SI,1995,HR,47721,SVN
Slovenia,SI,1995,HU,329,SVN
Slovenia,SI,1995,IE,3,SVN
Slovenia,SI,1995,IL,5,SVN
Slovenia,SI,1995,IS,0,SVN
Slovenia,SI,1995,IT,3670,SVN
Slovenia,SI,1995,LT,3,SVN
Slovenia,SI,1995,LV,6,SVN
Slovenia,SI,1995,MD,36,SVN
Slovenia,SI,1995,ME,2630,SVN
Slovenia,SI,1995,MK,6599,SVN
Slovenia,SI,1995,MT,0,SVN
Slovenia,SI,1995,NL,246,SVN
Slovenia,SI,1995,NO,0,SVN
Slovenia,SI,1995,Other,1427,SVN
Slovenia,SI,1995,PL,133,SVN
Slovenia,SI,1995,PT,6,SVN
Slovenia,SI,1995,RO,93,SVN
Slovenia,SI,1995,RS,24679,SVN
Slovenia,SI,1995,RU,372,SVN
Slovenia,SI,1995,SE,225,SVN
Slovenia,SI,1995,SK,76,SVN
Slovenia,SI,1995,SM,0,SVN
Slovenia,SI,1995,TR,10,SVN
Slovenia,SI,1995,UA,193,SVN
Slovenia,SI,2000,AL,76,SVN
Slovenia,SI,2000,AM,0,SVN
Slovenia,SI,2000,AT,5745,SVN
Slovenia,SI,2000,AU,303,SVN
Slovenia,SI,2000,AZ,0,SVN
Slovenia,SI,2000,BA,77361,SVN
Slovenia,SI,2000,BE,317,SVN
Slovenia,SI,2000,BG,183,SVN
Slovenia,SI,2000,BY,31,SVN
Slovenia,SI,2000,CH,1330,SVN
Slovenia,SI,2000,CY,4,SVN
Slovenia,SI,2000,CZ,460,SVN
Slovenia,SI,2000,DE,12368,SVN
Slovenia,SI,2000,DK,32,SVN
Slovenia,SI,2000,EE,3,SVN
Slovenia,SI,2000,ES,30,SVN
Slovenia,SI,2000,FI,11,SVN
Slovenia,SI,2000,FR,1698,SVN
Slovenia,SI,2000,GB,201,SVN
Slovenia,SI,2000,GE,11,SVN
Slovenia,SI,2000,GR,57,SVN
Slovenia,SI,2000,HR,59921,SVN
Slovenia,SI,2000,HU,398,SVN
Slovenia,SI,2000,IE,5,SVN
Slovenia,SI,2000,IL,19,SVN
Slovenia,SI,2000,IS,10,SVN
Slovenia,SI,2000,IT,4809,SVN
Slovenia,SI,2000,LT,2,SVN
Slovenia,SI,2000,LV,8,SVN
Slovenia,SI,2000,MD,41,SVN
Slovenia,SI,2000,ME,0,SVN
Slovenia,SI,2000,MK,8231,SVN
Slovenia,SI,2000,MT,1,SVN
Slovenia,SI,2000,NL,327,SVN
Slovenia,SI,2000,NO,9,SVN
Slovenia,SI,2000,Other,2095,SVN
Slovenia,SI,2000,PL,254,SVN
Slovenia,SI,2000,PT,13,SVN
Slovenia,SI,2000,RO,135,SVN
Slovenia,SI,2000,RS,29945,SVN
Slovenia,SI,2000,RU,664,SVN
Slovenia,SI,2000,SE,399,SVN
Slovenia,SI,2000,SK,65,SVN
Slovenia,SI,2000,SM,0,SVN
Slovenia,SI,2000,TR,26,SVN
Slovenia,SI,2000,UA,438,SVN
Slovenia,SI,2005,AL,49,SVN
Slovenia,SI,2005,AM,0,SVN
Slovenia,SI,2005,AT,5190,SVN
Slovenia,SI,2005,AU,335,SVN
Slovenia,SI,2005,AZ,1,SVN
Slovenia,SI,2005,BA,79262,SVN
Slovenia,SI,2005,BE,314,SVN
Slovenia,SI,2005,BG,130,SVN
Slovenia,SI,2005,BY,72,SVN
Slovenia,SI,2005,CH,1405,SVN
Slovenia,SI,2005,CY,2,SVN
Slovenia,SI,2005,CZ,412,SVN
Slovenia,SI,2005,DE,11925,SVN
Slovenia,SI,2005,DK,30,SVN
Slovenia,SI,2005,EE,0,SVN
Slovenia,SI,2005,ES,43,SVN
Slovenia,SI,2005,FI,12,SVN
Slovenia,SI,2005,FR,1549,SVN
Slovenia,SI,2005,GB,215,SVN
Slovenia,SI,2005,GE,8,SVN
Slovenia,SI,2005,GR,61,SVN
Slovenia,SI,2005,HR,56322,SVN
Slovenia,SI,2005,HU,350,SVN
Slovenia,SI,2005,IE,9,SVN
Slovenia,SI,2005,IL,30,SVN
Slovenia,SI,2005,IS,10,SVN
Slovenia,SI,2005,IT,3956,SVN
Slovenia,SI,2005,LT,7,SVN
Slovenia,SI,2005,LV,5,SVN
Slovenia,SI,2005,MD,142,SVN
Slovenia,SI,2005,ME,0,SVN
Slovenia,SI,2005,MK,8770,SVN
Slovenia,SI,2005,MT,2,SVN
Slovenia,SI,2005,NL,312,SVN
Slovenia,SI,2005,NO,18,SVN
Slovenia,SI,2005,Other,2682,SVN
Slovenia,SI,2005,PL,244,SVN
Slovenia,SI,2005,PT,19,SVN
Slovenia,SI,2005,RO,194,SVN
Slovenia,SI,2005,RS,34154,SVN
Slovenia,SI,2005,RU,804,SVN
Slovenia,SI,2005,SE,387,SVN
Slovenia,SI,2005,SK,59,SVN
Slovenia,SI,2005,SM,0,SVN
Slovenia,SI,2005,TR,41,SVN
Slovenia,SI,2005,UA,943,SVN
Slovenia,SI,2010,AL,96,SVN
Slovenia,SI,2010,AM,7,SVN
Slovenia,SI,2010,AT,5475,SVN
Slovenia,SI,2010,AU,393,SVN
Slovenia,SI,2010,AZ,4,SVN
Slovenia,SI,2010,BA,102915,SVN
Slovenia,SI,2010,BE,367,SVN
Slovenia,SI,2010,BG,475,SVN
Slovenia,SI,2010,BY,104,SVN
Slovenia,SI,2010,CH,1386,SVN
Slovenia,SI,2010,CY,7,SVN
Slovenia,SI,2010,CZ,333,SVN
Slovenia,SI,2010,DE,12284,SVN
Slovenia,SI,2010,DK,47,SVN
Slovenia,SI,2010,EE,18,SVN
Slovenia,SI,2010,ES,106,SVN
Slovenia,SI,2010,FI,29,SVN
Slovenia,SI,2010,FR,1636,SVN
Slovenia,SI,2010,GB,524,SVN
Slovenia,SI,2010,GE,15,SVN
Slovenia,SI,2010,GR,79,SVN
Slovenia,SI,2010,HR,55964,SVN
Slovenia,SI,2010,HU,450,SVN
Slovenia,SI,2010,IE,27,SVN
Slovenia,SI,2010,IL,39,SVN
Slovenia,SI,2010,IS,9,SVN
Slovenia,SI,2010,IT,4322,SVN
Slovenia,SI,2010,LT,33,SVN
Slovenia,SI,2010,LV,22,SVN
Slovenia,SI,2010,MD,287,SVN
Slovenia,SI,2010,ME,2763,SVN
Slovenia,SI,2010,MK,14333,SVN
Slovenia,SI,2010,MT,12,SVN
Slovenia,SI,2010,NL,385,SVN
Slovenia,SI,2010,NO,25,SVN
Slovenia,SI,2010,Other,4403,SVN
Slovenia,SI,2010,PL,380,SVN
Slovenia,SI,2010,PT,36,SVN
Slovenia,SI,2010,RO,283,SVN
Slovenia,SI,2010,RS,32867,SVN
Slovenia,SI,2010,RU,928,SVN
Slovenia,SI,2010,SE,389,SVN
Slovenia,SI,2010,SK,432,SVN
Slovenia,SI,2010,SM,0,SVN
Slovenia,SI,2010,TR,91,SVN
Slovenia,SI,2010,UA,1382,SVN
Slovenia,SI,2015,AL,148,SVN
Slovenia,SI,2015,AM,13,SVN
Slovenia,SI,2015,AT,2820,SVN
Slovenia,SI,2015,AU,363,SVN
Slovenia,SI,2015,AZ,10,SVN
Slovenia,SI,2015,BA,100880,SVN
Slovenia,SI,2015,BE,310,SVN
Slovenia,SI,2015,BG,1179,SVN
Slovenia,SI,2015,BY,143,SVN
Slovenia,SI,2015,CH,980,SVN
Slovenia,SI,2015,CY,16,SVN
Slovenia,SI,2015,CZ,388,SVN
Slovenia,SI,2015,DE,7586,SVN
Slovenia,SI,2015,DK,58,SVN
Slovenia,SI,2015,EE,28,SVN
Slovenia,SI,2015,ES,463,SVN
Slovenia,SI,2015,FI,33,SVN
Slovenia,SI,2015,FR,1167,SVN
Slovenia,SI,2015,GB,559,SVN
Slovenia,SI,2015,GE,18,SVN
Slovenia,SI,2015,GR,91,SVN
Slovenia,SI,2015,HR,46995,SVN
Slovenia,SI,2015,HU,402,SVN
Slovenia,SI,2015,IE,44,SVN
Slovenia,SI,2015,IL,34,SVN
Slovenia,SI,2015,IS,8,SVN
Slovenia,SI,2015,IT,3646,SVN
Slovenia,SI,2015,LT,33,SVN
Slovenia,SI,2015,LV,38,SVN
Slovenia,SI,2015,MD,338,SVN
Slovenia,SI,2015,ME,2843,SVN
Slovenia,SI,2015,MK,15637,SVN
Slovenia,SI,2015,MT,8,SVN
Slovenia,SI,2015,NL,325,SVN
Slovenia,SI,2015,NO,16,SVN
Slovenia,SI,2015,Other,5359,SVN
Slovenia,SI,2015,PL,413,SVN
Slovenia,SI,2015,PT,52,SVN
Slovenia,SI,2015,RO,466,SVN
Slovenia,SI,2015,RS,39025,SVN
Slovenia,SI,2015,RU,2082,SVN
Slovenia,SI,2015,SE,332,SVN
Slovenia,SI,2015,SK,600,SVN
Slovenia,SI,2015,SM,1,SVN
Slovenia,SI,2015,TR,116,SVN
Slovenia,SI,2015,UA,1803,SVN
Slovenia,SI,2020,AL,146,SVN
Slovenia,SI,2020,AM,17,SVN
Slovenia,SI,2020,AT,2814,SVN
Slovenia,SI,2020,AU,372,SVN
Slovenia,SI,2020,AZ,40,SVN
Slovenia,SI,2020,BA,122235,SVN
Slovenia,SI,2020,BE,331,SVN
Slovenia,SI,2020,BG,1398,SVN
Slovenia,SI,2020,BY,213,SVN
Slovenia,SI,2020,CH,978,SVN
Slovenia,SI,2020,CY,10,SVN
Slovenia,SI,2020,CZ,382,SVN
Slovenia,SI,2020,DE,7682,SVN
Slovenia,SI,2020,DK,69,SVN
Slovenia,SI,2020,EE,24,SVN
Slovenia,SI,2020,ES,204,SVN
Slovenia,SI,2020,FI,39,SVN
Slovenia,SI,2020,FR,1182,SVN
Slovenia,SI,2020,GB,740,SVN
Slovenia,SI,2020,GE,31,SVN
Slovenia,SI,2020,GR,127,SVN
Slovenia,SI,2020,HR,46599,SVN
Slovenia,SI,2020,HU,467,SVN
Slovenia,SI,2020,IE,58,SVN
Slovenia,SI,2020,IL,50,SVN
Slovenia,SI,2020,IS,4,SVN
Slovenia,SI,2020,IT,4511,SVN
Slovenia,SI,2020,LT,46,SVN
Slovenia,SI,2020,LV,64,SVN
Slovenia,SI,2020,MD,394,SVN
Slovenia,SI,2020,ME,3541,SVN
Slovenia,SI,2020,MK,19133,SVN
Slovenia,SI,2020,MT,7,SVN
Slovenia,SI,2020,NL,374,SVN
Slovenia,SI,2020,NO,30,SVN
Slovenia,SI,2020,Other,7191,SVN
Slovenia,SI,2020,PL,399,SVN
Slovenia,SI,2020,PT,64,SVN
Slovenia,SI,2020,RO,442,SVN
Slovenia,SI,2020,RS,47393,SVN
Slovenia,SI,2020,RU,3572,SVN
Slovenia,SI,2020,SE,339,SVN
Slovenia,SI,2020,SK,577,SVN
Slovenia,SI,2020,SM,0,SVN
Slovenia,SI,2020,TR,237,SVN
Slovenia,SI,2020,UA,2806,SVN
Spain,ES,1990,AD,2008,ESP
Spain,ES,1990,AL,162,ESP
Spain,ES,1990,AM,282,ESP
Spain,ES,1990,AT,2259,ESP
Spain,ES,1990,AU,2358,ESP
Spain,ES,1990,AZ,35,ESP
Spain,ES,1990,BA,643,ESP
Spain,ES,1990,BE,16881,ESP
Spain,ES,1990,BG,1084,ESP
Spain,ES,1990,BY,54,ESP
Spain,ES,1990,CH,32884,ESP
Spain,ES,1990,CY,149,ESP
Spain,ES,1990,CZ,685,ESP
Spain,ES,1990,DE,80772,ESP
Spain,ES,1990,DK,3729,ESP
Spain,ES,1990,EE,18,ESP
Spain,ES,1990,FI,2803,ESP
Spain,ES,1990,FR,100111,ESP
Spain,ES,1990,GB,61463,ESP
Spain,ES,1990,GE,102,ESP
Spain,ES,1990,GR,639,ESP
Spain,ES,1990,HR,218,ESP
Spain,ES,1990,HU,587,ESP
Spain,ES,1990,IE,2044,ESP
Spain,ES,1990,IL,656,ESP
Spain,ES,1990,IS,138,ESP
Spain,ES,1990,IT,12204,ESP
Spain,ES,1990,LT,37,ESP
Spain,ES,1990,LV,50,ESP
Spain,ES,1990,MC,82,ESP
Spain,ES,1990,MD,17,ESP
Spain,ES,1990,ME,0,ESP
Spain,ES,1990,MK,39,ESP
Spain,ES,1990,MT,95,ESP
Spain,ES,1990,NL,13912,ESP
Spain,ES,1990,NO,3145,ESP
Spain,ES,1990,Other,460363,ESP
Spain,ES,1990,PL,4206,ESP
Spain,ES,1990,PT,35909,ESP
Spain,ES,1990,RO,2145,ESP
Spain,ES,1990,RS,0,ESP
Spain,ES,1990,RU,3120,ESP
Spain,ES,1990,SE,5755,ESP
Spain,ES,1990,SI,49,ESP
Spain,ES,1990,SK,110,ESP
Spain,ES,1990,SM,9,ESP
Spain,ES,1990,TR,454,ESP
Spain,ES,1990,UA,408,ESP
Spain,ES,1995,AD,2355,ESP
Spain,ES,1995,AL,359,ESP
Spain,ES,1995,AM,657,ESP
Spain,ES,1995,AT,3212,ESP
Spain,ES,1995,AU,2727,ESP
Spain,ES,1995,AZ,54,ESP
Spain,ES,1995,BA,867,ESP
Spain,ES,1995,BE,20333,ESP
Spain,ES,1995,BG,1959,ESP
Spain,ES,1995,BY,145,ESP
Spain,ES,1995,CH,38443,ESP
Spain,ES,1995,CY,165,ESP
Spain,ES,1995,CZ,958,ESP
Spain,ES,1995,DE,100172,ESP
Spain,ES,1995,DK,4479,ESP
Spain,ES,1995,EE,58,ESP
Spain,ES,1995,FI,3868,ESP
Spain,ES,1995,FR,113860,ESP
Spain,ES,1995,GB,74249,ESP
Spain,ES,1995,GE,257,ESP
Spain,ES,1995,GR,806,ESP
Spain,ES,1995,HR,348,ESP
Spain,ES,1995,HU,770,ESP
Spain,ES,1995,IE,2622,ESP
Spain,ES,1995,IL,796,ESP
Spain,ES,1995,IS,227,ESP
Spain,ES,1995,IT,16048,ESP
Spain,ES,1995,LT,104,ESP
Spain,ES,1995,LV,98,ESP
Spain,ES,1995,MC,124,ESP
Spain,ES,1995,MD,94,ESP
Spain,ES,1995,ME,0,ESP
Spain,ES,1995,MK,81,ESP
Spain,ES,1995,MT,119,ESP
Spain,ES,1995,NL,17094,ESP
Spain,ES,1995,NO,4036,ESP
Spain,ES,1995,Other,584089,ESP
Spain,ES,1995,PL,5725,ESP
Spain,ES,1995,PT,42238,ESP
Spain,ES,1995,RO,4375,ESP
Spain,ES,1995,RS,0,ESP
Spain,ES,1995,RU,4699,ESP
Spain,ES,1995,SE,7207,ESP
Spain,ES,1995,SI,109,ESP
Spain,ES,1995,SK,212,ESP
Spain,ES,1995,SM,15,ESP
Spain,ES,1995,TR,590,ESP
Spain,ES,1995,UA,1038,ESP
Spain,ES,2000,AD,3717,ESP
Spain,ES,2000,AL,712,ESP
